Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Euro area,EMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5280107619098,5606996762798.86,5815635490876.51,5912530735260.32,6186707423957.1,6470742488817.39,6686364787107.68,6983134050672.5,7333737848066.71,7634612657172.34,8137320929999.24,8549186899639.24,8924407495898.12,9110139334738.43,9520566115813.34,9906791897856.94,10751888871353.7,11435303865317.5,11936846421706.9,11674930857791.3,12032032971725.1,12552299440798.4,12704268996839.9,13148070236930.6,13520282843999,13929233108868.5,14821606496427.5,15555995888823.7,16250733848877.3,16868883363467.9,16036092298160.6
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,966065437365.718,1040391819076.39,1088315594126.2,1203748469967.12,551562262628.65,621524555801.893,735617571049.988,911304284509.487,1015698447750.17,1187352268370.17,1231791374795.15,1393243389983.67,1697379369939.28,2096225002357.72,2392695967519,2184906845021.92,2094813464338.32,2024006274971.1,1940466564845.24,2021581287039.51,2666560136462.98,3286708778156.21,3699631173004.92,3698002135696.59,4380698732842.93,4507458446789.51,4727381640491.39,4430142998702.66,4597701842599.12,5340384183541.83,5445046520009.67,5359738824929.08,5476501652188.94,10535138714395.4,9932633655377.97,10160691899418.3,11129049641916.7,13523656425457.7,15754844346913.6,16754788541845.8,18142649784285.3,21194021731460,23304907192866.3,20505479103175.6,20968680519692.3,23266881042398.3,22412852476866,23424661040086.9,23747648425026.4,20480813476352.4,20416975905325.9,21632924589592.9,23162514915799.3,22828196049383.9,21960944658411.5
Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,8459835755150.58,8774295952535.88,9194009847659.67,9747007135382.65,9975330540934.1,9928873497194.96,10402945695200.4,10701027235714.9,11043201687613.8,11455128973458.8,11620274435743.6,11679727757663.6,11789877488267.3,12015901088546.2,12335837324877.5,12676418892187.5,13027188386446.1,13424219716420.8,13986533916054,14483813887613.9,14820143909336,14885100912534.9,14794410860915.7,14668620492427.9,14823686096223.4,15138944514370,15404833110692.4,15873405334108.5,16286822378033.3,16760864323902.6,17479556243521.3,17875040319019,18172257203081.9,18504343672463,19102987291790.1,19624663716705.3,20400546108596.3,21146036807459.2,21367349281159.2,20426952843862.5,20968680519692.3,21463762160972.5,21530817412575.5,21726870931931.9,22127744025665.2,22581655788463.7,23006802513599.9,23650671602307,24162678294561.5,24544438922474.5,23149686923345.2
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11819.6537002464,12113.5403232082,12150.6070105028,12233.4948827278,12436.3121153629,12909.5737364536,13355.3389145526,13957.076007839,14245.1952964607,14794.4354365688,15936.2392203451,16739.0664646177,17538.3658658009,18196.8251052192,19320.1423292125,20362.438538565,22525.5042799813,24139.3865020579,25804.1960894376,25101.5201464712,26160.0551442208,27689.6735510005,28449.3088307025,29748.597791184,30497.2143027804,30918.1137664464,32342.335812978,33998.146133177,35667.3601263125,36813.3256424415,35376.4976824449
Europe & Central Asia,ECS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23462.1232713489,23197.7434620752,22591.437192308,22120.6686761294,21933.6776315687,22252.5074590021,22548.4163810805,23167.8398038873,23634.4143102196,24277.6855706722,25379.4686218755,25975.721380983,26473.8140118298,27053.5570594175,28018.6097262588,28841.1942310281,30057.7570179099,31228.8665424599,31588.7556617305,29990.4455686331,30736.286964545,31513.757003121,31601.2212102578,31835.9301050148,32256.1036288188,32681.3551533745,33142.4370354611,33998.146133177,34684.5027912792,35200.2113313619,33278.3984372695
Europe & Central Asia,ECS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19743856556723.1,19611356269999.9,19177371965111.3,18846235371020.7,18733172024325.9,19036826556613.9,19320773668824.5,19881838651445.9,20309006933233.9,20886557110075.1,21858791782142.6,22400110238516.2,22871703140706.5,23434215784552.6,24342796565898.7,25133849987429.6,26275204442536.7,27397105541040.7,27827547439981.2,26525631277859.8,27291572713156.1,28052351387971.4,28244751031879,28590490738371.5,29108042777415.4,29632426984450.4,30189807148165.2,31096577105290.8,31843235346035.1,32412687975119.5,30732266209408.5
Europe & Central Asia,ECS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9946480312495.16,10240778606670.3,10314381872156.4,10422620009622.9,10621637562047,11044028031154.1,11443618748100.8,11977479798840,12240869024454.5,12727935690480.1,13725540912534.6,14434899751111.2,15152040332248.8,15762375541704.5,16785497172740.2,17744982108124.8,19690831547246.9,21177499951644.4,22731743488691.2,22201526362631.3,23228213868911.2,24648297319610.5,25427613686378.6,26715946630829.1,27520813695682,28033682948014.3,29460986223502,31096577105290.8,32745579474171.5,33898058910567.3,32669839757547.6
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,889776561504.487,863838880963.493,918088214185.128,890913790291.507,823207925175.837,816148516887.565,707691377229.373,759426160230.855,767105993041.1,797772877112.523,748049899975.579,628434961221.346,699699778418.521,695516132611.66,796227166663.26,1004189934373.12,1330511314958.94,1685902327380.96,2068464629932.56,2678370639204.61,3316902511131.54,2608099242368.92,3111286257559.26,3843565605092.33,4074705077727.23,4329802436641.44,4041744187936.65,3094795378990.3,2961397287993.34,3326908116206.88,3421588877159.18,3491568511353.26,3217679452264.09
Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2478626511510.65,2443261044003.24,2315400316342.52,2073671760211.18,1960031949565.2,1755828564056.01,1733593853835.75,1735586859645.98,1777210705041.74,1747789581316.42,1785115563751.46,1928970728717.83,1980716950379.81,2089162593569.55,2228572721744.7,2416523170774.64,2590479999693.7,2800762828837.86,3015781847543.61,3148889869018.72,2961667312924.33,3111286257559.26,3300206538604.52,3427643054046.49,3565871291518.85,3644694915412.94,3679624837397.77,3742946794648.8,3898536274498.17,4022323848919.04,4110966394416.03,4048676856759.97
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6936.72073026295,6754.46690665475,6229.21961242206,6020.53239051691,5474.28422639447,5504.27978251378,5593.2667914284,5826.50555434059,5355.46952750695,5529.46071170029,6177.40115369958,6547.85121490579,7019.16930768742,7740.19221420875,8677.48643647533,9742.61097688971,11641.4953096801,12987.9448301762,14911.6485663564,14415.2203711997,15385.0276998921,16930.4473853968,17935.5702107288,19304.8646184677,19729.3932646014,19337.0117897424,19837.5189539315,21100.9305998924,22479.5029538422,22961.1100043775,22627.6379588305
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15221.9780393064,14284.3917894379,12672.3885107744,11812.2971736699,10466.9575322343,10236.8530591756,10172.480312392,10360.1625431341,10173.2265278115,10403.6510711828,11227.2161494109,11612.8452025414,12252.7283280087,13079.2797302344,14181.1101261559,15151.1990965075,16362.4409585732,17608.6200719001,18358.3193063953,17152.1062982743,17885.915870799,18814.3054662797,19393.8565745359,19988.8159435792,20232.5420446625,20197.0479835965,20413.6316740266,21100.9305998924,21673.7268117006,22085.8637134684,21613.6563996657
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5850985757249.65,5520028866026.49,4918478140729.65,4601089483277.32,4085005290466.23,3998230281820.07,3976751715231.96,4053824271844.45,3983088335668.66,4072981672820.62,4396427781138.24,4544283841706.23,4790925090369.83,5116251685912.84,5552407448192.88,5938546091235.71,6422452805649.83,6923983631311.5,7240385301237.74,6792957552808.17,7120072644437.39,7531591929974.18,7807304317918.42,8096857201244.46,8246119336537.95,8283037483532.84,8422233456111.48,8754627745252.31,9036460015383.16,9248695724212.09,9083127408971.42
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2666319323939.6,2610181297808.13,2417719475018.69,2345099167288.53,2136483305437.05,2149818697097.61,2186588975696.2,2279851260815.93,2096808534512.27,2164758504994.38,2418987724644.93,2562274270846.31,2744557248762.46,3027748643810.48,3397543626194.16,3818637981503.07,4569425454485.14,5107062168490.12,5881043863283.21,5709035286575.12,6124512474016.25,6777460965925.36,7220248031245.56,7819809464767.21,8041052426247.63,7930326927184.51,8184541510691.97,8754627745252.31,9372413492746.45,9615214631209.93,9509252610646.39
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,968922185616.3,940677348421.328,999752159769.984,995489432439.344,937920972048.038,932594484164.977,838268079013.472,924108481800.972,951055222940.692,980879739342.568,948276155275.5,821984510217.335,893552998995.377,909476405002.106,1022113194337.31,1256700095891.63,1627208967045.54,2037423407652.28,2463509710128.21,3167472571546.19,3920746018958.49,3110436844741.06,3651038750248.76,4434404725514.62,4629809465599.21,4909012768810.51,4641860872954,3622133037888.2,3485628799867.33,3908898637610.25,4070373079777.92,4148183187257.79,3868307068397.35
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2760244345909.16,2720860706916.19,2574274265078.28,2333893706669.95,2226691737958.72,2031302094220.42,2026075833350.16,2045927102781.07,2107498740186.56,2092380832786.12,2143188190697.64,2302586406538.36,2359827656163.02,2477742058056.19,2631831786604.58,2839431562537.65,3028667096214.2,3265152588610.14,3511744473740.83,3664199691845.15,3484918061480.89,3651038750248.76,3862668945032.88,3995334927867.02,4139035992273.37,4235062789429.06,4293957674498.34,4376791730326.77,4562145822533.45,4719844205772.37,4839062456990.16,4753173622758.45
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6885.10426557961,6697.00557186284,6245.51978267599,6089.14681774328,5635.3053682135,5722.64468475365,5862.78722575392,6140.57518259867,5769.64112430491,5975.94756932995,6619.12057866978,7000.89923789822,7496.97182989361,8197.39960635052,9145.96859736877,10162.7084225475,12004.8617086081,13382.6118864459,15265.4581362495,14891.1522990739,15920.8955027526,17475.0045913623,18463.6706035653,19776.2864821553,20236.9345293101,20003.0909845623,20592.250893703,21897.2166183809,23319.5058754565,23947.4005632912,23634.7274081381
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14915.8606049041,13988.9211613125,12545.033632607,11794.9553280846,10618.984103373,10484.8179571191,10504.8975082434,10759.9895454651,10653.3699356511,10920.6715144056,11741.9145917627,12118.478808014,12736.9005060283,13546.3039924813,14625.8439809129,15567.0483744272,16773.8920372919,18035.5937981124,18794.9304155863,17739.1742242516,18476.0738804624,19410.095088172,19954.9419822455,20515.4337405387,20808.2619546368,20875.9042185113,21151.7202090069,21897.2166183809,22555.6672495318,23053.853521362,22528.0482227503
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6373034772252.72,6006465185685.46,5407725738266.9,5102247385977.33,4603021233513.86,4548180180612.2,4560321238536.49,4674938064974.11,4631256106892.4,4746869514532.35,5099672786273.98,5257759619555.31,5521973396832.42,5874764502035.28,6347942151520.11,6762758702332.38,7296044661171.35,7857140608230.31,8210153085250.22,7778609501810.64,8137248403285.02,8591992333936.53,8877885242450,9177892369864.29,9359915502646.52,9442198825467.18,9618180521757.59,10006859955359.7,10352918640211.7,10623022234704.9,10413533092251.9
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2941768501154.92,2875513440377.52,2692225391078.01,2634035701660.27,2442741227852.66,2482410208964.09,2545116987733.17,2667921612810.91,2508190915448.71,2597554857306.78,2874773855686.94,3037431174055.83,3250247497959.26,3555050310632,3969554143438.39,4414963143350.46,5221686593812.78,5830086021796.76,6668380538996.4,6529754841018.96,7011894537055.12,7735413185893.44,8214423721136.04,8847223563700.19,9102922562195.26,9047424256366.71,9363776775026.59,10006859955359.7,10703516078140,11034761212979.1,10925092735839
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,855906163731.547,930205486631.019,996384009523.748,1110672851707.36,245921391376.908,279473257752.559,335677216432.377,436178289493.21,485199739777.791,561498801189.461,596344479474.32,672295472177.614,813016624254.992,968710583701.674,1063127358986.46,924270615316.581,883795792584.841,859272379810.118,829027046044.465,850410958053.677,1184511859724.63,1462094066894.2,1582695955351.98,1597588068195.05,1968192370605.67,2039027210966.34,2256274112398.04,2112608114687.91,2271813344254.09,2690032401400.61,2702328261313.85,2478759471528.62,2557926890299.31,7793521726277.92,7153206151285.01,7400125212327.32,8087603125901.96,9930288035554.02,11411652117166.5,11897428407112.4,12692855444954.3,14693803243319,16250516797034.4,14726545921078.1,14518958244621.9,15738004120736.1,14613421849905.3,15275507336801.2,15614665599453,13548510677403.6,13891549455932.1,14759154836568.6,15963181576966,15633997955351.1,15192652399779.1
European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,5772563642500.69,5983843932593.93,6270184446032.99,6648484319165.36,6854537953320.85,6810086013314.77,7143628149246.32,7349158688939.52,7573798204785.57,7865004033757.12,8027888823584.89,8068218109148.37,8134062755550.81,8251295447397,8456355395726.6,8655124315418.92,8878992956366.8,9103469283922.72,9482940999854.27,9855067587944.18,10187267870516.4,10374917866463.2,10495709385430.1,10435464398171.2,10711888630941.5,10997592682552.5,11204959699698.2,11501997802785.5,11848570463822.8,12200202682356.6,12676502103030.5,12952453181591.9,13096526010843.9,13215931140838.1,13557872540044.3,13818352267155.6,14299677831554.5,14748189125973,14843586065671.4,14205575522837,14518958244621.9,14781071268002.1,14669122338809.7,14661016876631.5,14890776587454.2,15233927171586.6,15539223069141.6,15973737289265,16310490150107.8,16563083236640.1,15533382914773
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14784.9372263459,15460.3759205645,15928.9325733501,16170.0082351681,16914.4651085258,17716.4756236922,18306.3525202682,19061.2295295564,19966.4249670526,20744.6089710817,22082.2408935734,23176.1433418241,24185.714313969,24680.068473898,25840.1377647324,26811.9098403638,29083.7272496504,30991.9053239964,32486.3233871492,31832.5568955246,32880.726809537,34460.9570786655,34926.3570204018,36080.9158803722,37069.6426522789,38212.4909439863,40574.0189611906,42656.1176245298,44613.9363229908,46496.7745337567,44491.2995456303
European Union,EUU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28502.175079096,28817.8181895121,29019.0154178531,28778.660807554,29473.7527267948,30240.8335400227,30801.3638226293,31546.3214453829,32440.7636984244,33313.0114314987,34573.7967201583,35309.0649553053,35673.0628732614,35933.6415613033,36789.133893742,37422.0881671627,38665.9774047992,39820.7421841184,40039.1058683599,38235.2147344043,38976.7390705914,39755.0135483547,39409.0941519941,39313.6540954164,39864.9913491218,40730.9865557774,41495.9822333504,42656.1176245298,43555.4867098389,44275.5716411923,41504.1591489182
European Union,EUU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11984537544405.9,12153353450328.4,12273995645105.1,12211969274292.2,12538108649918.6,12888744742995,13149005530399.4,13487252692339.6,13888211032310.9,14285135187121.7,14843520503173.7,15179212653053.8,15370878786284.3,15538279105884.9,15967964651788.5,16300386099502.5,16896956533911.4,17460136992820.7,17612268719308,16858586801456.3,17209493730663.1,17521902519091.5,17395014039540.6,17395091652048.6,17683180311547.2,18106705952745.7,18485950929255.6,19032577172122.9,19465605264697.6,19799882355912.2,18585342121304.6
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6216740820274.52,6520112376375.16,6737363284771.86,6861599469600.5,7195398673924.38,7550821367309.81,7814924427261.94,8149400865546.52,8547823537110.35,8895609577814.34,9480538053509.9,9963322696551.5,10421187673188.7,10672054810964.4,11215659700398.1,11678783944677.9,12709531949410.5,13588971047388.4,14289975882027.6,14035540986582.1,14517906715170.1,15188563070480,15416352083016.8,15964703690622,16443228831136.1,16987124441418.1,18075227603997.8,19032577172122.9,19938642393164.2,20793196599662.5,19922967732224
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,25889040224.2974,27469915347.5087,29932771836.5287,32018851754.7344,31509504143.1134,33376586135.2568,35259631020.2023,35627184582.3933,37149838652.2996,40918358511.2824,51415573822.1126,51537850589.2214,59368466293.5035,72379598223.3676,110099129143.148,124579367272.594,149526508061.35,162075979345.806,176655426556.832,227300135875.278,288155271634.818,411754443902.694,392171741237.693,331291339895.085,299778457028.592,304440002490.785,287467493658.901,286911554423.621,302877096026.83,277192872095.202,438788521009.024,248155095268.705,249602586618.595,232463423300.211,223555393488.332,270867710796.614,276957889396.807,318249634569.424,320855650305.779,362381261449.832,427635632344.796,413030062785.635,397958669137.675,407712219134.823,517218219947.8,647713080710.046,806415248739.095,986829586408.88,1264596507699.92,1199516769912.18,1440186191166.26,1448134992853.46,1667222107456.07,1754640259133.55,1907321211681.94,1691775401826.51,1536665592778.33,1560559312377.63,1670965982291.78,1773143259367.39,1580427240921.09
Fragile and conflict affected situations,FCS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,279822933487.592,282684718530.727,304093657736.217,319073655248.874,339863239517.577,354554625777.468,354472222434.923,344423740093.006,360049987810.65,384422388123.913,426783391839.071,451582255907.399,460427026588.992,486521224638.459,516425853636.526,520419048656.779,559256309846.551,588774493997.618,592434885644.788,615499728106.059,625364450893.541,607713009793.055,597826331455.816,567983055095.875,571242827776.573,584276645969.561,607329469056.698,629402796636.08,656125067508.022,630385251508.689,694579605356.794,676797413083.276,714484531860.39,724979721266.729,721595811917.477,742270228004.001,765997769318.755,812093646956.537,851666405187.488,855578488280.196,900452093020.276,934028848212.247,932103040670.809,900858759032.591,1028287582884.87,1104318668332.75,1182973641853.75,1264078905094.86,1337577561093.62,1377718514344.86,1440186191166.26,1448714195271.85,1563411121910.58,1626218454115.46,1648960065092.92,1685826369793.18,1729861385630.71,1767560444935.68,1809994293784.82,1849229518025.73,1741991195053.47
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1974.92550424438,2081.9288076705,2194.08735508068,2235.08080273604,2224.76083919977,2272.32361763417,2349.94296906047,2484.1075588686,2621.40524193564,2664.5980248423,2822.85992182053,2920.97569499207,2921.38509191542,2798.06498636489,3201.28213050968,3441.89988164145,3692.02250086999,3939.34569660236,4153.34466717124,4249.55546068636,4428.14242419011,4394.89302788271,4696.05714829652,4843.8543968936,4899.72336524533,4630.97561625678,4594.72052882942,4763.10596882648,4897.32865334264,4978.52749250169,4651.72977402027
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,769513879876.429,833489975880.437,903445689813.698,946851770740.4,969040415811.509,1016448888231.67,1078070039938.55,1167582281724.05,1261155319905.35,1312114514513.29,1423993852695.93,1510619501797.93,1549569713146.72,1522565920719.94,1786980328720.34,1970482746555.3,2167250624506.34,2370540741235.01,2561728864323.52,2686261124448.35,2868596316538.75,2917692746379.07,3194825182220.69,3376149503018.2,3497086284796.73,3382580072752.89,3432367441056.54,3637225223620.15,3822526689444.76,3973528327804.72,3799158461690.25
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,14997317602.9532,15878172675.4181,16741990593.4648,17988019740.3141,19640842116.3967,22031335146.1842,23818649329.4336,24741375590.3283,25748672335.0002,27706994103.5987,29563791112.2558,31384097298.4523,34076764127.3223,40688105367.7015,49595289189.6357,57612653812.1678,62769649110.9779,72483623218.2264,82274041805.1036,94743369044.0572,103068864538.471,104103355568.651,103102295126.422,100283128922.987,104061188677.781,106022861246.842,124121148972.011,138109124259.118,138341492817.581,133071176933.135,139055496527.336,140713076853.913,131378889917.13,134616978716.737,115147027923.79,134250344947.713,139543724123.979,145231030551.163,153676807118.387,154609242488.931,169513712116.789,162102263972.917,174116173890.062,197281660319.185,226393350920.849,258373453067.671,306470395686.91,365993658584.678,442038283994.499,448555691372.899,497633939936.042,547155026221.29,575978151387.457,641669797660.562,678023563644.382,665794410711.911,671572811964.428,716948186184.384,764543929212.911,789537243675.88,801469943817.275
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,107274969015.798,107235482047.983,114688075689.692,117923685834.508,121781402100.675,126815285547.85,129871386237.26,132245013678.379,137909544542.267,144015560675.744,150454167190.971,156817744747.386,159358351479.293,163935622251.5,173357203687.546,177083278458.44,184434893276.764,191246308418.032,195829966023.755,197095138343.87,198272238121.992,205102542648.622,207187334934.52,208506659326.812,210992938604.974,214619751920.745,221170059072.136,228143442855.023,230757722298.479,235600218130.326,234635984676.922,236437252267.615,235258746128.887,236783561904.977,236590349170.787,248636140777.801,261263753212.356,272159970434.788,281777481050.318,290666745397.693,298472173988.471,311155281075.606,322313249846.39,336937149648.968,355181962541.777,376292030110.205,399708456018.641,424503998270.888,450039507734.85,470257185488.784,497633939936.042,521513081465.777,551333749196.543,583390071078.357,618321320283.605,646879203159.595,674244194230.899,708498354383.97,740827604109.942,770927421527.195,772988177291.323
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1013.26426100696,1025.13703202863,1012.31610234449,1016.48689796059,1009.17484167213,1051.4577864975,1095.43381977316,1130.07162215851,1151.12126714937,1174.53565720102,1201.05502784849,1246.00129522071,1272.70920271696,1317.70708391789,1387.19462246787,1475.07324189142,1571.29786177562,1670.37401739843,1757.46225347305,1802.46340447716,1879.30580089431,1958.66028325323,1982.98635094424,2108.16239085072,2241.12914362601,2324.20069355808,2405.63708373786,2493.6817441961,2600.68979804901,2688.79390065559,2659.96363034325
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1757.48852223556,1714.81942994975,1649.85154080141,1613.4207835841,1566.83754219433,1598.66207977412,1634.78905292263,1654.35096877934,1664.91922085749,1672.00633389637,1668.86745200323,1689.31125758377,1695.46390443124,1719.11654678634,1761.21813337527,1813.83404330648,1873.0157173773,1936.64061439575,1998.78612748736,2033.6650385254,2096.78354202238,2141.56031374767,2206.97208201063,2276.23332594606,2345.83303249306,2390.34647060241,2430.92214371884,2490.7292894789,2536.70484432927,2576.64430999862,2518.51013946003
